hhid|Regular_Carbonated|Juice|Baking_Supplies|Spices|Bottled_Water|Bath_Tissue|Baking
100039762|1|1|1|1|1|1|1
100039764|0|0|1|0|0|0|0
100039765|1|1|0|1|1|1|0
100039767|1|1|1|1|0|1|1
100039788|0|0|0|0|0|1|0
1000398|1|1|1|1|1|1|0
100039805|1|1|1|0|0|1|1
100039818|1|0|0|0|0|0|0
100039823|1|1|0|0|0|0|0
100039835|1|1|0|1|1|1|0
100039836|1|1|1|1|1|1|1
100039838|1|0|0|1|0|0|0
100039842|0|0|0|0|0|1|0
100039846|0|0|0|0|0|1|0
10003985|0|0|1|1|0|0|1
100039889|0|1|0|0|0|0|0
100039916|0|0|1|0|0|1|1
100039918|0|0|0|1|0|0|0
100039926|0|0|1|0|1|0|0
10003993|0|0|1|1|0|0|1
100039936|1|1|1|1|1|1|1
100039952|1|0|1|0|0|0|1
100039960|0|0|0|1|0|0|0
100039961|1|1|1|1|1|1|1
100039965|1|1|0|1|1|0|0
100039971|0|1|1|1|1|0|1
100039998|0|0|1|0|1|0|1
100040|0|0|1|1|0|0|0
1000400|0|0|1|1|0|0|1
100040004|1|1|1|1|1|1|1
100040006|0|1|0|0|0|1|0
100040016|0|0|1|1|1|0|1
100040017|1|1|1|1|1|1|1
100040027|0|0|1|0|0|1|0
100040046|1|1|0|0|0|0|0
100040048|1|1|0|1|0|0|0
100040056|1|0|0|0|0|0|0
100040059|1|1|1|1|1|1|1
100040080|1|1|1|1|1|1|1
100040083|0|0|1|1|0|0|1
100040086|1|1|0|0|0|0|0
100040088|0|0|1|0|0|0|1
1000401|0|1|1|1|0|1|1
100040106|0|0|1|1|0|0|1
100040130|1|0|0|0|0|0|0
100040150|1|1|0|1|1|1|0
100040154|1|1|1|1|1|1|1
100040160|1|0|0|1|1|0|0
100040188|1|1|1|1|1|1|1
100040207|1|1|0|1|1|1|0
100040220|0|0|0|1|0|0|0
100040221|1|1|1|1|1|0|1
100040233|1|1|0|0|0|0|0
100040242|1|1|0|0|0|0|0
100040246|1|0|1|1|0|1|1
10004025|0|0|1|1|0|0|1
100040252|1|0|1|0|0|1|1
100040264|1|1|0|1|1|1|0
10004027|0|0|1|1|0|0|1
100040283|0|0|0|1|0|0|0
100040286|0|0|1|0|0|0|1
100040291|0|0|0|0|0|1|0
100040302|1|0|1|1|0|1|1
100040303|1|1|0|0|0|0|0
100040308|1|1|1|1|1|1|1
100040319|1|0|0|0|1|0|0
10004032|1|1|1|1|0|1|1
100040323|1|1|1|1|1|0|1
100040325|1|1|0|1|1|1|0
10004033|1|1|1|1|1|1|1
100040333|1|1|0|0|0|0|0
100040343|1|1|1|1|1|1|1
10004035|0|0|1|1|1|0|1
100040375|1|1|1|1|1|1|1
100040378|1|1|0|0|1|0|0
100040379|1|0|0|0|0|0|0
100040391|0|1|1|1|0|1|1
100040395|1|1|1|1|1|1|1
100040411|0|1|1|1|0|1|1
100040436|1|1|0|1|0|1|0
100040444|0|0|1|1|1|0|1
10004045|1|1|1|1|1|1|1
100040456|1|1|1|1|1|1|1
100040464|1|1|1|1|1|1|0
100040465|1|1|0|0|0|1|0
100040470|1|1|0|1|1|0|0
100040472|0|0|1|1|0|0|1
100040479|1|1|1|1|1|1|1
100040482|1|0|0|0|0|1|0
100040489|1|1|1|1|1|1|1
10004049|0|0|1|1|1|0|1
100040498|1|1|0|0|0|1|0
100040505|1|1|1|1|1|1|1
100040509|1|1|0|0|0|1|0
100040516|1|1|0|0|0|0|0
100040525|1|1|0|0|0|0|0
10004053|0|0|1|0|0|0|1
100040530|0|0|0|1|0|0|0
100040545|0|0|1|0|0|0|0
100040548|1|1|0|0|1|1|0
100040566|0|0|1|0|0|0|1
10004057|1|1|1|1|1|0|1
100040575|1|0|0|1|1|0|0
100040576|0|0|1|0|0|0|1
100040581|0|0|1|1|1|0|0
100040586|0|1|1|1|1|0|1
100040588|1|1|1|1|1|1|1
100040590|0|0|1|1|0|0|1
1000406|0|0|0|1|1|0|0
100040610|0|0|1|1|0|1|1
100040618|1|1|1|0|0|0|1
100040631|1|1|1|1|1|1|1
100040637|0|0|1|1|0|0|1
100040657|0|1|1|1|1|0|1
100040666|1|1|1|1|1|1|1
100040671|0|0|0|1|0|0|0
100040675|1|0|0|0|0|0|0
100040685|1|1|0|0|0|1|0
100040691|0|0|1|0|0|0|0
100040693|0|0|0|1|0|0|0
100040695|0|0|1|1|0|0|0
100040699|1|1|1|1|1|1|1
100040704|0|0|0|1|0|0|0
100040706|1|1|1|1|1|1|1
100040707|0|0|1|0|0|0|1
100040709|1|1|0|1|0|1|0
100040735|0|0|1|1|0|0|1
100040736|1|1|0|1|1|1|0
100040744|0|0|0|0|0|1|0
100040750|0|0|1|1|0|0|0
100040766|1|0|0|0|0|0|0
100040773|1|1|1|1|1|1|1
100040776|0|1|1|1|1|0|1
10004078|1|1|1|1|1|1|1
100040787|0|0|1|1|1|0|1
100040789|1|1|1|1|1|1|1
100040793|0|0|1|1|0|0|0
100040794|1|1|1|1|1|0|1
100040800|0|0|1|0|0|0|0
100040812|1|0|0|0|0|0|0
100040814|0|1|1|1|1|0|1
100040835|1|1|1|1|1|0|1
100040838|0|0|1|1|1|0|1
100040845|0|0|0|1|0|0|0
100040848|0|0|0|0|0|1|0
100040849|1|1|0|0|0|0|0
100040865|0|0|0|0|1|0|0
100040866|1|0|0|0|0|0|0
100040871|1|1|1|0|1|1|1
10004088|1|1|1|1|1|0|1
100040884|1|1|1|1|1|1|1
100040885|0|0|1|0|0|0|1
100040894|1|0|0|0|1|0|0
100040896|1|1|0|0|0|0|0
100040903|1|1|1|1|1|1|1
100040904|1|1|1|1|1|1|1
100040906|0|1|1|1|1|0|1
100040915|1|0|1|0|0|0|0
100040939|1|1|1|1|1|1|1
100040941|1|0|0|0|0|0|0
100040953|1|0|0|1|0|1|0
100040954|0|1|1|1|1|1|1
100040974|1|1|1|1|1|1|1
100040976|1|1|1|1|1|1|1
100040979|1|1|1|1|1|1|1
100040996|0|1|1|1|1|0|1
100041|0|0|1|1|1|0|1
100041009|0|1|1|1|0|0|0
100041011|0|1|1|1|0|1|1
100041021|1|1|1|1|1|1|1
100041024|1|1|1|1|1|1|1
100041052|1|1|1|1|1|1|1
100041053|0|1|0|0|1|1|0
100041069|1|1|1|1|1|1|1
100041083|1|1|1|1|1|1|1
1000411|1|1|1|1|1|1|1
100041109|0|1|1|1|0|1|1
100041115|0|0|1|0|0|0|1
100041118|0|0|1|0|0|0|0
100041124|0|0|1|1|1|1|1
100041125|0|0|0|0|0|1|0
100041127|1|1|1|1|1|1|1
100041137|1|0|0|0|0|0|0
100041158|1|1|1|1|1|1|1
100041160|0|0|1|0|0|0|0
100041163|0|0|1|0|0|0|1
100041177|1|1|1|1|1|1|1
100041179|1|1|1|1|1|1|1
100041191|1|1|0|1|1|0|0
100041195|1|0|0|0|0|0|0
100041197|1|1|1|1|1|1|1
100041208|1|1|0|0|0|1|0
100041214|1|1|0|1|1|1|0
100041242|0|0|1|0|0|1|1
100041256|0|0|1|0|0|1|1
100041286|1|0|1|1|1|1|1
100041307|0|1|0|0|1|1|0
100041314|0|0|1|0|0|0|1
100041319|1|1|1|1|1|1|1
100041323|1|1|1|1|1|1|1
100041325|1|1|1|1|1|1|1
100041326|0|0|1|0|0|0|1
100041329|1|1|1|1|1|1|1
100041330|0|0|1|0|0|0|0
100041334|1|1|0|1|1|0|0
100041345|1|1|1|1|1|1|1
100041349|0|0|1|0|0|1|1
100041351|1|0|0|0|0|0|0
100041353|0|1|0|0|0|0|0
100041358|1|1|0|0|1|0|0
10004136|1|1|1|1|1|1|1
100041367|1|1|0|1|1|0|0
100041384|0|0|0|1|0|0|0
100041391|0|0|0|0|0|1|0
100041392|1|0|1|1|1|1|1
100041397|1|1|1|1|1|1|1
100041398|0|0|1|1|1|0|1
100041404|0|0|0|0|0|1|0
100041410|0|0|1|1|0|0|1
100041412|0|0|0|1|1|0|0
100041414|1|0|1|0|0|1|1
100041417|1|1|1|1|1|1|1
100041421|1|1|0|0|0|0|0
100041430|1|0|1|0|1|0|1
100041444|1|1|1|1|1|1|1
100041461|1|1|1|1|1|1|1
100041463|1|1|0|0|1|1|0
100041471|1|1|1|1|1|1|1
100041484|1|1|1|1|1|1|1
100041490|1|1|1|0|0|1|1
100041494|1|0|0|0|0|0|0
100041509|0|0|1|0|0|0|0
100041521|1|1|0|0|1|1|0
10004153|1|1|1|1|1|1|1
100041542|1|1|1|1|1|0|1
100041549|1|1|1|1|1|1|1
100041558|1|1|1|1|0|1|1
100041560|1|1|1|1|1|1|1
100041562|1|1|0|0|0|1|0
100041581|1|0|0|0|0|0|0
100041587|1|1|0|1|0|1|0
100041603|1|1|1|1|1|1|1
100041608|1|1|0|0|0|0|0
100041615|1|1|1|1|1|1|1
100041622|1|1|1|1|1|1|1
100041626|1|1|1|1|1|1|1
100041636|1|1|1|1|1|1|1
100041638|1|1|1|1|0|0|1
100041641|0|1|0|0|0|0|0
100041652|1|1|1|1|1|1|1
100041655|1|1|0|0|0|0|0
10004167|0|0|1|1|0|1|1
100041670|1|1|1|1|1|1|1
100041672|1|1|1|1|1|1|1
10004168|1|1|1|1|1|0|1
100041696|1|1|1|1|1|1|1
1000417|0|0|1|1|1|0|0
100041718|0|0|1|1|0|0|1
100041719|0|1|1|1|0|1|1
100041731|1|1|0|0|0|0|0
100041733|1|1|0|1|1|0|0
100041744|0|1|1|1|1|1|1
100041745|1|1|0|1|1|0|0
100041752|1|0|0|0|0|0|0
100041774|1|1|0|0|1|1|0
100041779|0|0|1|1|1|0|1
100041781|1|1|0|1|1|0|0
100041788|1|1|0|1|1|1|0
100041800|1|0|0|0|1|0|0
100041804|1|1|1|1|1|1|1
100041814|0|0|1|1|0|0|1
100041822|1|1|1|1|1|1|1
100041823|1|1|0|1|1|0|0
100041830|1|1|0|1|1|1|0
100041842|1|1|1|1|1|1|1
100041846|0|1|1|1|1|0|1
100041854|1|0|0|0|0|0|0
100041863|1|1|1|1|1|1|1
100041864|1|0|0|0|0|1|0
100041867|1|1|1|1|1|1|1
100041876|1|1|1|1|1|1|1
100041880|1|1|1|1|1|1|1
100041894|0|0|1|0|0|0|1
100041896|0|0|1|0|0|1|1
1000419|0|1|1|1|0|0|1
100041901|1|1|0|1|0|1|0
100041917|1|1|1|1|1|1|1
100041931|0|1|1|1|1|0|1
100041932|0|0|1|1|0|1|1
100041942|1|0|0|0|0|1|0
100041946|1|0|0|0|0|0|0
100041951|1|1|0|1|0|0|0
100041953|1|1|1|1|1|1|0
10004196|1|1|1|1|1|1|1
100041960|1|0|1|0|0|1|1
100041976|1|1|1|1|1|1|1
100041984|1|0|1|1|1|0|1
100041995|0|0|1|0|0|0|1
100041997|0|0|1|1|1|1|1
100041998|1|1|1|1|1|1|1
100042007|1|1|0|1|1|1|0
100042011|1|1|1|1|1|1|1
100042019|1|1|1|1|1|1|1
100042021|0|0|1|1|0|0|1
100042039|1|1|1|1|1|1|1
100042046|0|0|0|1|0|0|0
100042054|0|0|0|1|0|0|0
10004206|0|0|1|0|0|0|0
100042064|1|1|1|1|1|1|1
100042071|1|1|1|1|1|1|1
100042079|1|1|1|1|1|0|1
100042084|1|0|0|0|0|0|0
100042096|1|1|0|0|1|1|0
1000421|1|1|1|1|1|1|1
100042103|0|0|1|1|0|0|0
100042105|1|1|1|1|0|1|1
100042116|1|1|1|1|1|1|1
10004213|0|0|1|1|1|0|1
100042141|1|1|1|0|0|1|1
100042142|1|1|1|1|1|1|1
100042147|1|1|1|1|1|1|1
100042149|1|1|1|1|1|0|1
100042153|1|1|1|1|1|1|1
100042158|0|0|1|0|0|0|1
10004216|0|1|1|0|0|1|1
100042169|1|1|1|1|1|1|1
100042175|1|1|1|1|1|1|1
100042178|1|1|1|1|1|0|0
100042179|0|0|1|1|0|0|1
100042189|1|1|1|1|1|1|1
1000422|1|1|1|0|0|1|1
100042212|0|0|1|1|0|0|0
100042221|1|1|1|1|1|1|1
100042227|0|0|1|0|0|0|1
100042228|0|0|1|1|1|0|0
100042229|0|1|1|1|1|1|1
100042266|0|0|1|0|0|0|0
100042288|0|0|1|0|1|1|1
100042291|1|1|1|1|1|1|1
100042293|0|0|1|1|0|0|0
100042301|1|1|0|1|1|1|0
100042304|1|1|1|0|1|0|1
100042311|0|0|0|0|0|1|0
100042320|1|0|0|1|0|0|0
100042328|1|1|1|1|1|1|1
100042341|1|1|1|1|1|1|1
100042344|0|1|1|1|1|0|1
100042348|1|1|1|1|0|0|1
100042361|1|1|0|1|1|1|0
100042363|1|1|1|1|1|1|1
100042368|1|1|1|1|1|1|1
10004237|0|1|1|1|0|0|1
100042380|1|1|0|1|1|0|0
100042386|1|0|0|0|0|0|0
10004239|1|1|0|0|1|0|0
100042409|1|1|0|0|0|1|0
100042410|1|1|0|0|0|1|0
100042435|0|0|1|0|0|0|1
100042436|0|0|1|0|0|0|1
100042441|0|0|0|1|1|0|0
100042442|1|1|0|1|0|0|0
100042444|1|1|1|1|1|1|1
100042451|0|0|1|1|0|1|1
100042452|0|0|0|1|1|0|0
100042457|1|1|1|0|1|0|0
100042469|0|1|0|0|0|0|0
100042475|1|1|1|1|1|1|1
100042477|1|1|1|1|1|1|1
100042490|1|0|0|0|0|1|0
100042502|1|1|1|1|1|1|1
100042515|1|0|0|0|0|0|0
100042518|1|0|0|0|0|0|0
100042522|0|0|1|1|0|0|1
100042527|0|0|1|1|1|0|1
100042532|1|1|0|0|0|0|0
100042533|0|0|1|1|0|1|1
100042537|0|0|0|0|0|1|0
100042542|0|1|1|1|1|0|1
100042545|0|0|1|0|0|0|0
100042558|1|1|0|0|0|0|0
100042560|1|1|1|1|1|1|1
100042573|1|1|1|1|1|0|1
100042580|1|1|1|1|0|1|1
100042586|1|0|0|0|0|0|0
10004259|1|1|1|1|0|1|1
100042590|0|0|0|1|0|0|0
1000426|1|1|1|1|0|1|0
100042603|1|0|0|0|0|0|0
100042614|0|0|1|0|0|0|1
100042617|1|1|1|1|1|1|1
10004264|1|1|1|1|1|1|1
100042643|0|0|1|1|0|0|1
100042649|0|0|0|1|0|0|0
100042651|1|1|1|1|1|1|1
100042692|1|1|1|1|1|1|1
100042701|1|1|1|1|1|1|1
100042703|1|1|0|0|0|0|0
100042705|0|0|1|1|1|0|1
100042708|1|1|1|1|1|1|1
100042712|1|1|1|1|1|1|1
100042717|1|1|1|1|1|0|0
100042734|0|0|0|1|0|0|0
100042746|1|1|1|1|1|1|1
100042754|1|1|1|1|1|1|1
100042760|1|0|0|0|0|0|0
100042763|1|1|1|1|1|1|1
100042765|1|1|1|1|0|0|1
100042772|1|1|1|0|0|1|1
100042773|0|1|1|1|0|1|1
100042781|1|1|1|1|1|1|1
100042788|0|0|1|0|0|0|1
100042821|0|0|1|1|1|0|1
100042827|0|1|1|1|1|1|1
100042829|1|1|1|1|1|1|1
100042831|0|0|1|1|0|0|1
100042839|1|0|0|0|1|0|0
100042858|1|1|1|1|1|0|1
100042880|1|1|1|1|0|1|1
100042886|1|1|0|0|0|0|0
100042891|1|1|1|1|1|1|1
100042903|1|1|0|0|0|0|0
100042915|1|1|1|1|1|1|1
100042929|1|0|1|1|0|1|1
100042945|1|0|0|0|0|0|0
100042952|0|0|1|1|0|0|1
100042955|0|0|1|0|0|0|0
100042968|1|1|1|1|1|1|1
100042975|1|1|0|1|1|1|0
100042989|1|1|0|1|1|1|0
100043|1|1|1|1|1|1|1
100043004|1|1|1|0|1|1|1
10004302|0|0|1|1|0|0|1
100043020|0|0|1|1|1|0|0
10004304|0|0|1|0|0|0|1
100043046|1|0|0|0|0|1|0
100043047|1|1|1|1|1|1|1
100043053|1|0|0|1|0|0|0
100043054|0|1|0|0|0|0|0
100043058|1|1|1|1|1|1|1
100043060|0|0|1|1|0|0|1
100043061|1|1|1|1|1|1|1
100043069|0|0|0|1|0|0|0
100043071|1|1|0|1|0|1|0
100043076|1|1|1|1|1|1|1
100043094|0|0|1|1|0|0|0
100043102|1|1|0|0|0|0|0
100043138|1|1|0|1|1|1|0
100043150|1|1|0|1|1|1|0
100043155|1|1|1|1|1|1|1
100043177|1|1|1|1|1|1|1
100043180|1|1|1|1|1|1|1
100043182|1|1|0|0|0|1|0
100043186|0|1|1|1|0|0|1
100043195|1|1|1|1|1|1|1
100043200|0|1|1|1|1|0|1
100043202|0|0|1|1|0|0|1
100043224|1|1|0|0|0|0|0
100043236|0|0|1|1|0|0|1
100043241|1|1|0|1|0|0|0
100043245|1|1|1|1|1|1|1
100043257|1|1|0|1|1|1|0
100043287|1|1|0|1|1|0|0
100043297|1|1|1|1|1|0|1
10004330|0|1|1|1|0|1|1
100043310|1|1|0|1|1|0|0
10004332|0|0|1|1|1|1|1
100043320|1|1|1|1|1|0|1
100043329|0|0|1|1|0|0|1
10004335|1|1|1|1|1|0|1
100043350|1|1|1|1|1|1|1
100043356|1|1|1|1|1|1|1
100043368|1|0|0|1|0|0|0
100043381|1|1|0|0|0|0|0
100043388|1|1|0|1|1|0|0
100043389|1|1|1|1|1|1|1
100043390|1|1|0|1|1|0|0
100043392|0|0|1|1|0|0|1
100043399|1|1|1|1|1|0|1
1000434|0|0|0|0|0|1|0
100043402|1|1|1|1|1|1|1
100043412|0|0|1|0|0|0|0
100043417|0|0|1|0|0|0|1
100043438|1|1|1|1|1|1|1
100043466|1|0|0|0|0|0|0
100043467|1|1|0|0|0|0|0
100043475|0|0|1|0|0|0|1
10004348|1|1|1|1|1|1|1
100043480|1|1|0|1|1|1|0
100043481|0|1|1|1|1|0|1
100043494|1|1|1|1|1|1|1
100043496|1|1|1|1|1|0|1
1000435|0|0|1|1|0|0|1
100043506|1|0|0|0|0|0|0
100043507|1|1|0|1|1|1|0
100043526|0|0|1|0|0|0|1
100043534|1|1|1|1|0|1|1
100043537|1|1|1|1|1|0|1
100043555|1|1|1|1|1|1|1
100043577|0|1|1|1|0|1|1
100043587|1|0|1|0|0|1|0
1000436|0|0|0|1|0|0|0
100043609|1|1|1|1|1|1|1
100043619|0|0|0|1|0|0|0
100043628|1|1|1|1|1|1|1
100043632|1|1|1|1|0|1|1
100043635|1|1|1|1|1|1|1
100043658|1|1|1|1|1|1|1
100043671|1|1|1|1|1|1|1
100043682|0|0|1|1|1|0|1
100043689|1|1|0|0|0|1|0
100043696|1|1|0|0|1|0|0
100043702|1|0|0|0|1|0|0
100043711|1|0|0|0|0|1|0
100043716|1|1|0|1|0|0|0
100043717|1|1|0|1|1|0|0
100043722|0|1|1|1|0|0|1
100043723|0|0|1|1|0|0|1
100043738|0|0|1|0|1|0|1
100043744|0|1|1|1|1|1|1
100043750|0|0|1|1|1|0|1
100043751|1|1|0|0|0|0|0
100043761|1|1|0|0|0|1|0
100043770|0|1|1|1|1|0|1
100043773|1|0|0|0|0|1|0
100043781|1|1|1|1|1|1|1
100043783|1|1|1|1|1|1|1
100043804|1|1|0|0|1|0|0
100043812|1|1|1|1|1|1|1
100043813|0|0|1|1|0|0|1
100043816|0|0|0|0|0|1|0
100043819|0|1|0|0|0|0|0
10004384|1|0|0|0|0|1|0
100043853|1|1|1|1|1|1|1
100043868|1|1|1|1|1|1|1
100043880|0|1|1|1|1|0|1
100043884|1|1|0|0|0|0|0
10004389|1|1|1|1|1|1|1
100043910|1|0|1|0|0|0|1
100043914|0|0|1|1|1|1|1
100043919|1|1|1|1|1|1|1
100043932|0|0|1|1|0|0|1
100043952|0|1|1|1|1|0|1
100043963|1|1|1|1|1|1|1
10004397|0|1|1|1|1|0|1
100043978|0|1|0|1|0|0|0
10004398|1|1|1|1|1|1|1
100043983|1|1|0|0|1|1|0
100043995|1|1|1|0|0|1|1
1000440|1|0|0|0|0|0|0
100044018|0|1|0|0|0|1|0
100044019|0|0|0|1|0|0|0
100044036|0|0|1|1|0|1|1
100044041|1|1|0|1|1|1|0
100044042|0|0|0|0|0|1|0
100044058|1|1|1|1|1|1|1
100044074|1|1|0|0|0|1|0
100044082|1|1|1|1|1|1|1
100044088|1|1|1|1|1|0|1
100044093|1|1|0|1|1|1|0
100044094|1|0|0|0|0|0|0
100044104|1|1|1|1|1|1|1
100044109|1|1|1|1|1|1|1
100044110|1|1|1|1|1|1|1
100044115|1|1|0|0|0|1|0
100044128|1|1|1|1|1|1|1
100044143|1|1|1|1|1|1|1
100044152|1|1|1|1|1|1|1
100044177|0|0|1|0|0|0|1
100044192|1|1|1|1|1|1|1
100044196|0|1|1|1|1|0|1
100044217|1|1|0|1|1|0|0
100044223|1|1|0|1|1|1|0
100044258|1|1|1|1|1|1|1
100044259|0|0|1|1|0|1|0
100044260|1|1|1|1|1|1|1
100044273|1|1|1|1|1|1|1
100044274|1|1|1|0|1|1|1
100044302|1|1|1|1|1|1|1
100044312|1|1|1|1|1|1|1
100044314|0|0|1|0|0|1|1
100044319|1|1|1|1|1|1|1
100044321|1|1|1|1|1|1|1
100044322|0|0|1|1|0|0|1
100044329|0|1|1|1|0|1|1
100044336|1|1|1|1|1|1|1
100044339|1|1|0|0|0|1|0
100044346|1|1|1|1|1|1|1
10004435|0|0|1|0|0|0|1
100044351|1|1|1|1|1|0|1
100044355|1|1|1|1|1|1|1
100044391|0|1|0|1|1|1|0
100044397|1|1|1|1|1|1|1
100044410|1|0|0|0|0|0|0
100044417|0|0|1|0|0|0|0
10004445|0|1|1|1|0|1|1
100044453|1|1|1|0|1|1|1
100044456|1|1|1|1|1|1|1
100044470|1|1|1|1|1|1|1
100044474|0|0|1|0|0|0|0
100044477|0|0|1|1|0|0|1
100044479|0|0|1|1|0|0|1
100044480|1|1|1|1|1|1|1
100044486|1|1|1|1|1|1|1
100044495|1|1|1|1|1|1|1
100044499|0|1|1|1|1|0|1
1000445|1|1|1|0|0|1|1
100044508|0|0|0|0|0|1|0
100044517|0|0|1|1|0|0|1
10004452|0|0|1|0|0|0|0
100044540|1|1|0|1|1|1|0
100044546|0|1|1|1|1|1|0
100044555|0|0|1|0|0|1|1
100044556|0|1|0|1|0|0|0
100044568|0|0|0|0|0|1|0
10004457|0|0|0|1|0|0|0
100044572|1|0|1|0|1|0|0
100044583|1|1|1|1|1|1|1
100044604|0|0|0|0|1|0|0
10004461|1|1|1|1|1|1|1
100044613|0|1|1|1|0|1|1
100044615|1|1|1|1|1|1|1
100044618|1|1|1|1|1|1|0
100044619|0|0|0|0|0|1|0
100044630|0|0|0|1|0|0|0
100044632|0|0|0|1|0|0|0
100044645|1|1|1|1|1|1|1
100044649|1|1|1|1|1|1|1
100044675|1|1|1|1|1|1|1
100044677|1|0|0|0|0|1|0
100044680|0|1|1|1|0|1|1
100044682|1|1|0|1|1|1|0
1000447|1|1|1|1|1|1|1
10004470|0|0|0|1|0|0|0
100044707|1|1|1|1|1|1|1
100044714|1|1|1|1|1|1|1
100044720|0|0|1|1|1|0|1
100044723|0|0|1|1|1|0|0
100044737|1|1|1|0|0|1|1
100044742|0|0|0|1|0|0|0
100044743|1|1|1|1|1|1|1
10004475|1|1|1|1|1|1|1
100044754|0|0|1|1|0|0|1
100044760|0|0|1|0|0|0|1
100044763|1|1|1|0|0|1|1
100044767|1|1|1|1|1|1|1
100044778|1|1|1|1|1|1|1
100044784|1|1|1|1|1|1|1
100044785|1|1|1|1|1|1|1
100044791|1|1|1|1|1|1|1
1000448|0|1|1|1|0|1|1
100044803|0|0|1|0|0|0|1
100044810|1|1|1|1|1|1|1
100044828|1|0|0|0|0|0|0
100044835|1|1|1|1|1|1|1
100044837|1|1|0|0|0|0|0
100044844|0|1|0|0|0|0|0
10004485|1|1|1|1|0|0|1
100044851|1|1|1|1|1|1|1
100044865|1|1|1|1|0|1|1
100044867|0|1|1|1|1|0|1
100044868|1|0|0|0|0|0|0
100044876|0|0|1|1|0|0|0
100044877|1|0|0|0|0|0|0
100044880|0|0|1|1|0|0|1
100044883|1|1|1|1|1|1|1
100044899|0|0|1|1|0|0|1
1000449|1|1|1|1|1|1|1
100044903|1|1|0|1|1|0|0
100044908|1|1|1|1|1|1|1
100044932|1|1|1|1|1|1|0
100044935|0|0|1|1|0|1|1
100044950|1|1|1|1|1|1|1
100044953|1|1|1|1|1|1|1
100044956|0|1|0|0|1|1|0
100044957|1|1|1|1|0|1|1
100044968|1|0|0|0|0|0|0
100044985|1|1|0|1|1|1|0
100044986|1|1|1|1|1|1|1
100044993|0|0|1|1|1|0|1
100045|1|1|1|1|1|1|1
1000450|1|1|1|1|1|1|1
100045005|1|1|1|1|1|1|1
100045015|0|0|0|1|0|0|0
100045048|1|0|0|0|0|0|0
100045049|1|1|0|1|0|1|0
100045066|1|1|0|0|0|0|0
100045069|0|0|1|1|0|1|1
100045080|1|1|0|1|1|1|0
100045082|1|1|1|1|1|1|1
100045086|1|1|1|1|1|1|1
100045087|1|1|1|1|1|1|1
1000451|1|1|1|1|1|1|1
100045101|1|1|1|0|0|1|1
100045102|1|0|0|0|0|0|0
100045103|1|1|0|1|1|1|0
100045107|1|1|1|1|0|1|1
100045112|0|0|1|1|0|0|1
100045116|1|1|0|0|0|1|0
100045134|0|1|1|1|1|1|1
100045140|0|0|1|1|0|0|1
100045153|1|1|1|1|1|1|1
100045161|0|0|0|1|0|0|0
100045163|0|0|0|1|1|0|0
100045168|1|1|1|1|1|1|1
100045169|1|1|0|1|1|1|0
10004520|0|0|1|1|0|0|1
100045219|0|0|1|1|0|0|1
100045220|1|1|1|1|1|1|1
100045222|0|0|0|1|0|0|0
100045227|1|1|0|0|0|1|0
100045229|1|1|0|1|0|0|0
100045234|0|1|1|0|0|1|1
100045237|0|1|0|1|1|0|0
100045246|1|1|1|1|1|1|1
100045256|1|1|1|1|1|1|1
100045266|1|1|1|0|1|1|0
100045275|1|1|0|0|0|0|0
100045292|1|1|0|0|0|0|0
1000453|0|0|1|0|0|0|0
100045308|1|0|0|0|0|1|0
10004531|0|0|1|1|0|0|1
100045311|1|0|0|1|0|0|0
100045313|1|1|0|1|1|1|0
100045322|1|0|0|1|0|0|0
100045324|1|1|0|1|1|1|0
100045347|1|1|0|0|1|0|0
100045348|0|0|0|0|0|1|0
100045369|0|1|1|1|1|0|1
100045383|0|0|1|0|0|0|1
100045400|1|0|0|1|0|0|0
100045403|1|1|1|1|1|1|1
100045416|1|1|1|1|0|1|1
100045459|1|1|0|0|0|1|0
100045468|1|1|1|1|1|0|1
100045476|0|0|1|1|0|0|0
100045485|1|1|0|0|0|1|0
100045488|1|1|1|1|1|1|1
100045494|0|0|1|1|0|1|1
100045499|1|1|1|1|1|1|1
100045511|1|1|1|1|1|1|1
100045513|1|1|1|1|1|1|1
100045515|1|0|0|0|1|0|0
100045525|0|0|1|1|1|0|0
100045531|1|1|1|1|1|1|1
100045534|0|0|1|0|0|0|0
100045539|0|0|0|0|0|1|0
100045546|0|1|1|1|0|1|1
100045548|1|0|0|0|0|1|0
100045559|1|1|1|1|1|1|1
100045569|0|0|0|0|0|1|0
100045587|1|1|1|1|1|1|1
10004559|1|1|1|1|1|1|1
100045594|0|0|0|1|0|0|0
100045605|1|1|1|1|1|1|1
10004561|0|0|1|1|0|0|1
100045629|1|1|0|1|1|1|0
10004563|1|1|1|1|1|1|1
100045639|1|1|1|1|1|1|1
100045641|1|1|1|1|1|1|1
100045642|1|1|1|1|1|1|1
10004565|0|0|1|0|0|0|1
100045651|1|1|1|1|1|0|1
100045667|1|1|1|1|1|1|1
100045685|1|1|1|1|1|1|1
100045686|1|1|1|1|1|1|1
100045700|0|0|0|1|0|0|0
100045711|0|0|1|1|0|0|1
100045717|0|1|1|1|0|0|1
100045727|0|0|1|1|0|1|1
10004573|1|1|1|1|1|1|1
100045736|1|1|1|1|1|1|1
100045743|0|0|0|1|0|0|0
100045753|1|1|1|1|1|1|1
100045754|1|1|1|1|1|1|1
100045768|1|1|0|1|0|0|0
